Frame,Player ID,Team,Team Color,Position,Has Ball,Speed (km/h),Distance (m)
634,16,2,[     228.83      229.03      219.14],"[370.74591064453125, 532.3412475585938, 393.5365905761719, 583.1486206054688]",False,10.71,56.83
634,372,1,[     144.11      227.51      180.38],"[1453.9556884765625, 555.0355224609375, 1480.047119140625, 609.4282836914062]",False,0.00,0.00
634,11,1,[     144.11      227.51      180.38],"[639.6378173828125, 436.3285217285156, 664.5183715820312, 486.3099060058594]",False,7.02,49.13
634,324,1,[     144.11      227.51      180.38],"[1428.6090087890625, 550.646484375, 1454.1719970703125, 610.8744506835938]",False,0.00,0.00
635,191,1,[     144.11      227.51      180.38],"[1231.92822265625, 474.1877746582031, 1258.3873291015625, 527.5465087890625]",False,0.00,0.00
635,13,1,[     144.11      227.51      180.38],"[918.6015625, 489.8287353515625, 944.35498046875, 547.6351318359375]",False,14.13,51.23
635,2,2,[     228.83      229.03      219.14],"[797.2392578125, 524.8699951171875, 820.8703002929688, 573.685546875]",False,5.98,61.77
635,19,2,[     228.83      229.03      219.14],"[626.8458251953125, 477.42626953125, 652.0865478515625, 530.0288696289062]",False,1.04,60.62
635,169,1,[     144.11      227.51      180.38],"[567.1837768554688, 359.688720703125, 596.7581176757812, 396.2391357421875]",False,6.14,17.11
635,5,2,[     228.83      229.03      219.14],"[293.4159851074219, 632.1326904296875, 351.10986328125, 698.181396484375]",False,7.60,49.77
635,15,2,[     228.83      229.03      219.14],"[928.3316040039062, 602.5407104492188, 958.7534790039062, 661.388671875]",False,8.73,54.71
635,17,2,[     228.83      229.03      219.14],"[1071.8863525390625, 643.1007080078125, 1098.0660400390625, 701.1834106445312]",False,5.22,49.02
635,189,1,[     144.11      227.51      180.38],"[1108.07470703125, 385.6663513183594, 1131.6910400390625, 429.1134338378906]",False,0.00,0.00
635,252,1,[     144.11      227.51      180.38],"[470.947998046875, 531.640869140625, 507.99517822265625, 589.0103759765625]",False,10.92,25.64
635,16,2,[     228.83      229.03      219.14],"[375.898681640625, 532.7523193359375, 401.12054443359375, 584.4794311523438]",False,13.02,57.58
635,213,2,[     228.83      229.03      219.14],"[457.2756042480469, 358.9655456542969, 484.502197265625, 402.166259765625]",False,7.24,33.82
635,7,1,[     144.11      227.51      180.38],"[1005.0913696289062, 489.2447204589844, 1040.49755859375, 537.4351196289062]",False,6.13,52.45
635,172,2,[     228.83      229.03      219.14],"[995.4149780273438, 539.170166015625, 1025.3724365234375, 603.4165649414062]",False,0.65,24.25
635,342,1,[     144.11      227.51      180.38],"[1540.6636962890625, 398.1443786621094, 1559.5601806640625, 440.8727722167969]",False,0.00,0.00
635,6,1,[     144.11      227.51      180.38],"[362.79998779296875, 628.6813354492188, 417.75103759765625, 690.6158447265625]",False,6.69,53.69
635,324,1,[     144.11      227.51      180.38],"[1424.0994873046875, 546.4559936523438, 1449.75732421875, 607.9545288085938]",False,0.00,0.00
635,194,2,[     228.83      229.03      219.14],"[273.08349609375, 447.3893737792969, 295.5442810058594, 501.1196594238281]",False,8.58,43.37
635,372,1,[     144.11      227.51      180.38],"[1453.5970458984375, 553.3445434570312, 1475.5799560546875, 611.6041259765625]",False,0.00,0.00
635,11,1,[     144.11      227.51      180.38],"[637.5064086914062, 436.0341796875, 659.94140625, 481.9053039550781]",False,3.02,49.31
635,203,1,[     144.11      227.51      180.38],"[1428.7813720703125, 417.0816650390625, 1453.300048828125, 464.7587585449219]",False,0.00,0.00
636,191,1,[     144.11      227.51      180.38],"[1231.5040283203125, 472.9113464355469, 1258.2392578125, 527.5113525390625]",False,0.00,0.00
636,252,1,[     144.11      227.51      180.38],"[476.468994140625, 533.4435424804688, 511.97772216796875, 588.90966796875]",False,10.92,25.64
636,15,2,[     228.83      229.03      219.14],"[920.5607299804688, 602.4354858398438, 956.0095825195312, 660.6860961914062]",False,8.73,54.71
636,5,2,[     228.83      229.03      219.14],"[294.8398132324219, 632.1958618164062, 344.27392578125, 694.9138793945312]",False,7.60,49.77
636,19,2,[     228.83      229.03      219.14],"[626.3035278320312, 477.9685363769531, 653.485107421875, 530.1002807617188]",False,1.04,60.62
636,2,2,[     228.83      229.03      219.14],"[792.4841918945312, 525.6773071289062, 822.1326293945312, 573.4280395507812]",False,5.98,61.77
636,213,2,[     228.83      229.03      219.14],"[456.6405944824219, 359.3763732910156, 482.0833740234375, 403.11962890625]",False,7.24,33.82
636,7,1,[     144.11      227.51      180.38],"[1001.231201171875, 488.81817626953125, 1036.0418701171875, 536.3164672851562]",False,6.13,52.45
636,17,2,[     228.83      229.03      219.14],"[1065.4808349609375, 641.8167114257812, 1094.3668212890625, 700.9881591796875]",False,5.22,49.02
636,13,1,[     144.11      227.51      180.38],"[918.8508911132812, 491.7705993652344, 945.7794799804688, 548.249267578125]",False,14.13,51.23
636,16,2,[     228.83      229.03      219.14],"[377.6100769042969, 530.9308471679688, 410.1474609375, 584.0462646484375]",False,13.02,57.58
636,172,2,[     228.83      229.03      219.14],"[994.890625, 540.2459106445312, 1025.471923828125, 603.9888916015625]",False,0.65,24.25
636,6,1,[     144.11      227.51      180.38],"[362.4267272949219, 629.3905029296875, 408.1341552734375, 686.9487915039062]",False,6.69,53.69
636,189,1,[     144.11      227.51      180.38],"[1103.7799072265625, 386.73614501953125, 1130.15087890625, 428.761962890625]",False,0.00,0.00
636,342,1,[     144.11      227.51      180.38],"[1538.6712646484375, 397.0963439941406, 1557.7080078125, 442.0350036621094]",False,0.00,0.00
636,324,1,[     144.11      227.51      180.38],"[1419.1865234375, 546.923583984375, 1446.5244140625, 610.5889892578125]",False,0.00,0.00
636,194,2,[     228.83      229.03      219.14],"[273.3243713378906, 448.300048828125, 296.6573791503906, 501.00677490234375]",False,8.58,43.37
636,372,1,[     144.11      227.51      180.38],"[1450.630859375, 554.1456909179688, 1474.020751953125, 611.089111328125]",False,0.00,0.00
636,11,1,[     144.11      227.51      180.38],"[636.94287109375, 434.5228576660156, 658.7246704101562, 479.9525146484375]",False,3.02,49.31
636,203,1,[     144.11      227.51      180.38],"[1427.146728515625, 416.8775329589844, 1447.5091552734375, 465.6163635253906]",False,0.00,0.00
636,169,1,[     144.11      227.51      180.38],"[566.1165161132812, 360.41546630859375, 589.163818359375, 397.16015625]",False,6.14,17.11
637,191,1,[     144.11      227.51      180.38],"[1231.9063720703125, 472.8211669921875, 1259.44873046875, 527.5547485351562]",False,0.00,0.00
637,19,2,[     228.83      229.03      219.14],"[625.4998779296875, 478.2668151855469, 654.5869140625, 529.1865844726562]",False,1.04,60.62
637,15,2,[     228.83      229.03      219.14],"[917.625732421875, 601.4384155273438, 956.5177001953125, 659.7777099609375]",False,8.73,54.71
637,17,2,[     228.83      229.03      219.14],"[1062.484130859375, 641.72119140625, 1094.7962646484375, 701.388671875]",False,5.22,49.02
637,252,1,[     144.11      227.51      180.38],"[484.8582458496094, 533.6539306640625, 513.4519653320312, 588.7077026367188]",False,10.92,25.64
637,2,2,[     228.83      229.03      219.14],"[787.0829467773438, 526.8312377929688, 824.8760986328125, 574.2498779296875]",False,5.98,61.77
637,213,2,[     228.83      229.03      219.14],"[454.74462890625, 359.8907775878906, 477.955810546875, 403.0741882324219]",False,7.24,33.82
637,7,1,[     144.11      227.51      180.38],"[997.6356811523438, 489.81024169921875, 1035.023193359375, 534.6736450195312]",False,6.13,52.45
637,342,1,[     144.11      227.51      180.38],"[1537.5557861328125, 397.19525146484375, 1556.4888916015625, 441.99310302734375]",False,0.00,0.00
637,16,2,[     228.83      229.03      219.14],"[381.2051696777344, 529.9774169921875, 417.66961669921875, 580.670166015625]",False,13.02,57.58
637,6,1,[     144.11      227.51      180.38],"[359.4930114746094, 630.8259887695312, 403.0688171386719, 690.8076782226562]",False,6.69,53.69
637,5,2,[     228.83      229.03      219.14],"[296.5061950683594, 630.6853637695312, 338.4419250488281, 695.08154296875]",False,7.60,49.77
637,172,2,[     228.83      229.03      219.14],"[995.419189453125, 540.2628173828125, 1025.468017578125, 603.3583374023438]",False,0.65,24.25
637,13,1,[     144.11      227.51      180.38],"[922.0082397460938, 491.45635986328125, 946.816650390625, 550.3992919921875]",False,14.13,51.23
637,189,1,[     144.11      227.51      180.38],"[1102.6544189453125, 386.56365966796875, 1130.2177734375, 428.40509033203125]",False,0.00,0.00
637,324,1,[     144.11      227.51      180.38],"[1413.8411865234375, 555.3649291992188, 1448.325439453125, 609.4619750976562]",False,0.00,0.00
637,372,1,[     144.11      227.51      180.38],"[1446.0142822265625, 555.0945434570312, 1472.83740234375, 610.6295166015625]",False,0.00,0.00
637,203,1,[     144.11      227.51      180.38],"[1426.5074462890625, 417.150634765625, 1443.888916015625, 465.2853088378906]",False,0.00,0.00
637,194,2,[     228.83      229.03      219.14],"[273.770751953125, 449.83099365234375, 295.9727478027344, 501.41253662109375]",False,8.58,43.37
637,11,1,[     144.11      227.51      180.38],"[636.2261352539062, 434.0803527832031, 657.73974609375, 480.0396423339844]",False,3.02,49.31
638,16,2,[     228.83      229.03      219.14],"[384.7147521972656, 529.1551513671875, 428.0658874511719, 579.7656860351562]",False,13.02,57.58
638,17,2,[     228.83      229.03      219.14],"[1059.86376953125, 642.1063842773438, 1095.3499755859375, 700.9793701171875]",False,5.22,49.02
638,342,1,[     144.11      227.51      180.38],"[1537.0660400390625, 395.77423095703125, 1555.9310302734375, 441.481201171875]",False,0.00,0.00
638,2,2,[     228.83      229.03      219.14],"[785.9013061523438, 526.8766479492188, 826.2328491210938, 573.8724975585938]",False,5.98,61.77
638,213,2,[     228.83      229.03      219.14],"[455.1303405761719, 361.1622009277344, 475.4845275878906, 404.6719970703125]",False,7.24,33.82
638,5,2,[     228.83      229.03      219.14],"[296.0811767578125, 630.0240478515625, 337.95904541015625, 694.73681640625]",False,7.60,49.77
638,15,2,[     228.83      229.03      219.14],"[916.9922485351562, 600.795654296875, 953.9909057617188, 659.6643676757812]",False,8.73,54.71
638,6,1,[     144.11      227.51      180.38],"[355.634033203125, 631.9501953125, 404.70867919921875, 689.0972900390625]",False,6.69,53.69
638,19,2,[     228.83      229.03      219.14],"[625.5038452148438, 477.6741943359375, 654.5780639648438, 530.2626342773438]",False,1.04,60.62
638,172,2,[     228.83      229.03      219.14],"[995.5128173828125, 541.0650024414062, 1026.062255859375, 602.8634643554688]",False,0.65,24.25
638,191,1,[     144.11      227.51      180.38],"[1234.2919921875, 472.73309326171875, 1260.8638916015625, 527.7991333007812]",False,0.00,0.00
638,7,1,[     144.11      227.51      180.38],"[999.0189208984375, 491.1083068847656, 1033.1890869140625, 535.5938720703125]",False,6.13,52.45
638,372,1,[     144.11      227.51      180.38],"[1442.9739990234375, 554.6695556640625, 1472.765869140625, 609.6822509765625]",False,0.00,0.00
638,324,1,[     144.11      227.51      180.38],"[1405.4244384765625, 557.7861328125, 1446.8795166015625, 608.7962646484375]",False,0.00,0.00
638,13,1,[     144.11      227.51      180.38],"[925.1568603515625, 494.2370300292969, 950.5220947265625, 552.9446411132812]",False,14.13,51.23
638,252,1,[     144.11      227.51      180.38],"[494.9400634765625, 531.333984375, 517.68798828125, 587.5590209960938]",False,10.92,25.64
638,189,1,[     144.11      227.51      180.38],"[1104.67431640625, 387.80438232421875, 1125.75341796875, 429.954345703125]",False,0.00,0.00
638,194,2,[     228.83      229.03      219.14],"[274.18487548828125, 450.8427429199219, 296.5763854980469, 502.9124450683594]",False,8.58,43.37
638,11,1,[     144.11      227.51      180.38],"[637.4804077148438, 434.0739440917969, 658.317626953125, 479.1565246582031]",False,3.02,49.31
638,203,1,[     144.11      227.51      180.38],"[1425.695556640625, 416.767822265625, 1443.247314453125, 464.5579833984375]",False,0.00,0.00
639,17,2,[     228.83      229.03      219.14],"[1051.330078125, 642.432373046875, 1093.6212158203125, 701.6810913085938]",False,5.22,49.02
639,16,2,[     228.83      229.03      219.14],"[389.5517578125, 528.6574096679688, 435.69873046875, 578.780517578125]",False,13.02,57.58
639,213,2,[     228.83      229.03      219.14],"[454.36724853515625, 360.818115234375, 472.70654296875, 404.9208984375]",False,7.24,33.82
639,5,2,[     228.83      229.03      219.14],"[294.0714416503906, 630.1314697265625, 335.9326477050781, 693.8457641601562]",False,7.60,49.77
639,342,1,[     144.11      227.51      180.38],"[1536.4564208984375, 395.31610107421875, 1555.650634765625, 440.761962890625]",False,0.00,0.00
639,6,1,[     144.11      227.51      180.38],"[350.0274658203125, 631.0721435546875, 405.0329895019531, 688.8805541992188]",False,6.69,53.69
639,372,1,[     144.11      227.51      180.38],"[1443.10595703125, 552.5828857421875, 1473.7208251953125, 609.628662109375]",False,0.00,0.00
639,15,2,[     228.83      229.03      219.14],"[910.9413452148438, 602.1715087890625, 954.2853393554688, 658.9127807617188]",False,8.73,54.71
639,252,1,[     144.11      227.51      180.38],"[502.4376525878906, 530.6190795898438, 522.5189819335938, 589.7894897460938]",False,10.92,25.64
639,2,2,[     228.83      229.03      219.14],"[782.0980834960938, 526.7421264648438, 824.69921875, 576.6237182617188]",False,5.98,61.77
639,19,2,[     228.83      229.03      219.14],"[625.7752075195312, 476.78485107421875, 652.08251953125, 530.571533203125]",False,1.04,60.62
639,172,2,[     228.83      229.03      219.14],"[995.694580078125, 541.618408203125, 1025.3814697265625, 603.144287109375]",False,0.65,24.25
639,7,1,[     144.11      227.51      180.38],"[997.7901000976562, 490.64208984375, 1028.6966552734375, 536.805908203125]",False,6.13,52.45
639,13,1,[     144.11      227.51      180.38],"[926.1099243164062, 494.876953125, 949.729248046875, 554.7330322265625]",False,14.13,51.23
639,324,1,[     144.11      227.51      180.38],"[1399.9766845703125, 550.7150268554688, 1443.9776611328125, 608.1409301757812]",False,0.00,0.00
639,189,1,[     144.11      227.51      180.38],"[1100.82470703125, 389.9267578125, 1123.649169921875, 431.7087707519531]",False,0.00,0.00
639,191,1,[     144.11      227.51      180.38],"[1234.6734619140625, 472.3616027832031, 1260.333251953125, 527.6253662109375]",False,0.00,0.00
639,169,1,[     144.11      227.51      180.38],"[561.8124389648438, 361.8435974121094, 580.8017578125, 400.0159606933594]",False,6.14,17.11
639,203,1,[     144.11      227.51      180.38],"[1422.4822998046875, 416.6358947753906, 1443.9356689453125, 465.3692321777344]",False,0.00,0.00
639,194,2,[     228.83      229.03      219.14],"[273.9326477050781, 451.27569580078125, 298.2196350097656, 504.26275634765625]",False,8.58,43.37
639,11,1,[     144.11      227.51      180.38],"[636.7699584960938, 435.1365051269531, 658.3522338867188, 482.08026123046875]",False,3.02,49.31
639,155,1,[     144.11      227.51      180.38],"[1713.7862548828125, 646.9465942382812, 1738.6614990234375, 708.5755615234375]",False,0.00,0.00
640,16,2,[     228.83      229.03      219.14],"[397.9369812011719, 527.4884033203125, 444.17340087890625, 579.6844482421875]",False,16.91,58.56
640,342,1,[     144.11      227.51      180.38],"[1534.0213623046875, 393.5700988769531, 1556.0181884765625, 438.97613525390625]",False,0.00,0.00
640,17,2,[     228.83      229.03      219.14],"[1049.029541015625, 642.726318359375, 1091.654296875, 702.2001342773438]",False,12.05,49.72
640,2,2,[     228.83      229.03      219.14],"[782.3541870117188, 527.0006103515625, 823.5320434570312, 576.1364135742188]",False,7.44,62.20
640,15,2,[     228.83      229.03      219.14],"[907.9923706054688, 602.7852172851562, 948.5560913085938, 655.9013061523438]",False,5.69,55.04
640,372,1,[     144.11      227.51      180.38],"[1441.2371826171875, 554.61328125, 1472.9862060546875, 609.7600708007812]",False,0.00,0.00
640,5,2,[     228.83      229.03      219.14],"[290.6257629394531, 628.3006591796875, 335.9092102050781, 692.3358764648438]",False,3.27,49.96
640,172,2,[     228.83      229.03      219.14],"[996.9058227539062, 542.6039428710938, 1023.8574829101562, 602.9463500976562]",False,4.15,24.49
640,252,1,[     144.11      227.51      180.38],"[508.2882385253906, 528.7945556640625, 528.1051635742188, 586.1331176757812]",False,13.35,26.41
640,213,2,[     228.83      229.03      219.14],"[451.5042419433594, 360.9573669433594, 471.9593200683594, 404.6054992675781]",False,3.31,34.02
640,19,2,[     228.83      229.03      219.14],"[626.3201293945312, 475.6036376953125, 651.4471435546875, 530.2842407226562]",False,4.11,60.86
640,13,1,[     144.11      227.51      180.38],"[927.6194458007812, 494.8399658203125, 951.3751831054688, 555.9170532226562]",False,14.02,52.04
640,169,1,[     144.11      227.51      180.38],"[557.6639404296875, 359.47247314453125, 581.1360473632812, 396.12579345703125]",False,3.71,17.33
640,324,1,[     144.11      227.51      180.38],"[1398.06640625, 550.6419067382812, 1441.5633544921875, 608.360595703125]",False,0.00,0.00
640,191,1,[     144.11      227.51      180.38],"[1234.673583984375, 471.6995544433594, 1257.4874267578125, 526.8407592773438]",False,0.00,0.00
640,189,1,[     144.11      227.51      180.38],"[1100.6448974609375, 389.8458557128906, 1118.756591796875, 430.41552734375]",False,0.00,0.00
640,6,1,[     144.11      227.51      180.38],"[347.7528076171875, 631.7582397460938, 397.51300048828125, 688.0424194335938]",False,8.03,54.16
640,11,1,[     144.11      227.51      180.38],"[636.5115966796875, 436.12847900390625, 658.5455932617188, 482.52264404296875]",False,6.94,49.71
640,203,1,[     144.11      227.51      180.38],"[1419.3883056640625, 415.4783935546875, 1444.069091796875, 463.986328125]",False,0.00,0.00
640,7,1,[     144.11      227.51      180.38],"[997.716796875, 491.2657775878906, 1021.578369140625, 538.263427734375]",False,2.91,52.62
640,194,2,[     228.83      229.03      219.14],"[274.7242431640625, 451.12628173828125, 299.0511779785156, 505.29290771484375]",False,8.90,43.89
641,342,1,[     144.11      227.51      180.38],"[1530.966064453125, 391.5318603515625, 1555.5234375, 439.12152099609375]",False,0.00,0.00
641,16,2,[     228.83      229.03      219.14],"[404.8655090332031, 528.0839233398438, 453.7391052246094, 581.0519409179688]",False,16.91,58.56
641,17,2,[     228.83      229.03      219.14],"[1046.6873779296875, 644.5266723632812, 1086.2989501953125, 706.4895629882812]",False,12.05,49.72
641,252,1,[     144.11      227.51      180.38],"[513.957275390625, 528.3212280273438, 533.3413696289062, 587.0303344726562]",False,13.35,26.41
641,172,2,[     228.83      229.03      219.14],"[997.5309448242188, 541.3513793945312, 1023.1246948242188, 601.682373046875]",False,4.15,24.49
641,169,1,[     144.11      227.51      180.38],"[555.6637573242188, 358.2318420410156, 580.3179931640625, 394.8316955566406]",False,3.71,17.33
641,15,2,[     228.83      229.03      219.14],"[905.5962524414062, 604.0640869140625, 942.2418823242188, 655.74560546875]",False,5.69,55.04
641,19,2,[     228.83      229.03      219.14],"[626.2286376953125, 474.8817443847656, 649.5927124023438, 529.3641967773438]",False,4.11,60.86
641,6,1,[     144.11      227.51      180.38],"[347.2531433105469, 630.2662353515625, 392.21649169921875, 692.0848388671875]",False,8.03,54.16
641,2,2,[     228.83      229.03      219.14],"[781.833984375, 528.1315307617188, 821.326904296875, 578.6798095703125]",False,7.44,62.20
641,13,1,[     144.11      227.51      180.38],"[927.2384033203125, 494.3277282714844, 952.689697265625, 559.1708374023438]",False,14.02,52.04
641,213,2,[     228.83      229.03      219.14],"[448.9342346191406, 360.5029296875, 472.5599670410156, 404.6504821777344]",False,3.31,34.02
641,5,2,[     228.83      229.03      219.14],"[287.3707580566406, 629.4840087890625, 333.93768310546875, 689.5762939453125]",False,3.27,49.96
641,372,1,[     144.11      227.51      180.38],"[1433.8499755859375, 555.54345703125, 1471.599365234375, 610.1271362304688]",False,0.00,0.00
641,324,1,[     144.11      227.51      180.38],"[1397.0772705078125, 548.6713256835938, 1419.26123046875, 607.8975219726562]",False,0.00,0.00
641,203,1,[     144.11      227.51      180.38],"[1416.34326171875, 415.8353576660156, 1444.7974853515625, 462.9751281738281]",False,0.00,0.00
641,191,1,[     144.11      227.51      180.38],"[1234.9190673828125, 471.7190856933594, 1255.189208984375, 526.2941284179688]",False,0.00,0.00
641,11,1,[     144.11      227.51      180.38],"[636.0798950195312, 437.71649169921875, 659.0017700195312, 483.21856689453125]",False,6.94,49.71
641,7,1,[     144.11      227.51      180.38],"[997.2425537109375, 486.3897399902344, 1019.2686767578125, 543.176025390625]",False,2.91,52.62
641,189,1,[     144.11      227.51      180.38],"[1094.84619140625, 389.6806640625, 1117.0235595703125, 431.70355224609375]",False,0.00,0.00
641,194,2,[     228.83      229.03      219.14],"[277.03216552734375, 450.923583984375, 300.7348327636719, 504.79156494140625]",False,8.90,43.89
642,342,1,[     144.11      227.51      180.38],"[1529.7674560546875, 391.80999755859375, 1554.4456787109375, 439.83746337890625]",False,0.00,0.00
642,6,1,[     144.11      227.51      180.38],"[345.0504455566406, 632.8700561523438, 381.5413513183594, 690.7485961914062]",False,8.03,54.16
642,372,1,[     144.11      227.51      180.38],"[1433.321044921875, 556.7745361328125, 1469.03759765625, 612.646240234375]",False,0.00,0.00
642,15,2,[     228.83      229.03      219.14],"[900.6688842773438, 605.3622436523438, 935.7936401367188, 655.232666015625]",False,5.69,55.04
642,169,1,[     144.11      227.51      180.38],"[552.3978881835938, 357.6025085449219, 580.2167358398438, 394.3666076660156]",False,3.71,17.33
642,172,2,[     228.83      229.03      219.14],"[997.7581787109375, 541.9083862304688, 1024.666259765625, 600.4580078125]",False,4.15,24.49
642,17,2,[     228.83      229.03      219.14],"[1044.28564453125, 647.1724243164062, 1080.088623046875, 707.6072998046875]",False,12.05,49.72
642,213,2,[     228.83      229.03      219.14],"[446.244873046875, 360.08935546875, 474.09649658203125, 404.001708984375]",False,3.31,34.02
642,19,2,[     228.83      229.03      219.14],"[625.7319946289062, 474.3990173339844, 649.1504516601562, 530.4700927734375]",False,4.11,60.86
642,5,2,[     228.83      229.03      219.14],"[286.4635925292969, 630.2854614257812, 327.3564453125, 688.6331176757812]",False,3.27,49.96
642,16,2,[     228.83      229.03      219.14],"[414.844482421875, 528.9288940429688, 456.01409912109375, 582.503173828125]",False,16.91,58.56
642,13,1,[     144.11      227.51      180.38],"[927.3147583007812, 494.3840637207031, 957.0192260742188, 561.1087646484375]",False,14.02,52.04
642,2,2,[     228.83      229.03      219.14],"[782.3304443359375, 530.4613037109375, 822.6336059570312, 581.0797119140625]",False,7.44,62.20
642,324,1,[     144.11      227.51      180.38],"[1395.9808349609375, 550.0565795898438, 1417.2994384765625, 608.52490234375]",False,0.00,0.00
642,203,1,[     144.11      227.51      180.38],"[1414.9837646484375, 418.1871643066406, 1443.262939453125, 463.9814758300781]",False,0.00,0.00
642,11,1,[     144.11      227.51      180.38],"[638.4240112304688, 438.18878173828125, 662.9178466796875, 486.71026611328125]",False,6.94,49.71
642,191,1,[     144.11      227.51      180.38],"[1234.887939453125, 472.0513000488281, 1254.16455078125, 527.254638671875]",False,0.00,0.00
642,189,1,[     144.11      227.51      180.38],"[1093.9351806640625, 385.861572265625, 1114.4649658203125, 433.7045593261719]",False,0.00,0.00
642,194,2,[     228.83      229.03      219.14],"[278.1334533691406, 451.03668212890625, 300.81488037109375, 504.239990234375]",False,8.90,43.89
642,7,1,[     144.11      227.51      180.38],"[996.1380615234375, 486.3047790527344, 1019.3642578125, 544.2783203125]",False,2.91,52.62
642,252,1,[     144.11      227.51      180.38],"[512.8760375976562, 523.1561279296875, 537.809326171875, 590.7550048828125]",False,13.35,26.41
643,342,1,[     144.11      227.51      180.38],"[1529.4608154296875, 392.36181640625, 1553.035400390625, 439.1470947265625]",False,0.00,0.00
643,169,1,[     144.11      227.51      180.38],"[550.4586181640625, 358.4059753417969, 579.3063354492188, 394.0736389160156]",False,3.71,17.33
643,15,2,[     228.83      229.03      219.14],"[898.9530029296875, 606.1597290039062, 929.279296875, 656.0828247070312]",False,5.69,55.04
643,213,2,[     228.83      229.03      219.14],"[444.43414306640625, 359.7413024902344, 473.4322814941406, 402.5304870605469]",False,3.31,34.02
643,252,1,[     144.11      227.51      180.38],"[523.60986328125, 528.8569946289062, 546.977783203125, 587.3984985351562]",False,13.35,26.41
643,5,2,[     228.83      229.03      219.14],"[281.4245910644531, 630.867431640625, 323.0289001464844, 691.3037719726562]",False,3.27,49.96
643,172,2,[     228.83      229.03      219.14],"[998.4638671875, 541.966796875, 1025.1463623046875, 602.2273559570312]",False,4.15,24.49
643,16,2,[     228.83      229.03      219.14],"[425.0660705566406, 527.7059326171875, 458.6452331542969, 580.2482299804688]",False,16.91,58.56
643,2,2,[     228.83      229.03      219.14],"[783.676025390625, 529.9739990234375, 826.7056274414062, 578.9104614257812]",False,7.44,62.20
643,19,2,[     228.83      229.03      219.14],"[625.9910888671875, 475.16015625, 648.9849243164062, 530.8106689453125]",False,4.11,60.86
643,372,1,[     144.11      227.51      180.38],"[1431.503173828125, 558.4391479492188, 1461.577880859375, 612.6868896484375]",False,0.00,0.00
643,6,1,[     144.11      227.51      180.38],"[335.01544189453125, 632.7012329101562, 374.3229064941406, 690.9049682617188]",False,8.03,54.16
643,13,1,[     144.11      227.51      180.38],"[928.4078979492188, 493.4908752441406, 955.3399658203125, 553.294189453125]",False,14.02,52.04
643,17,2,[     228.83      229.03      219.14],"[1042.546142578125, 647.3471069335938, 1067.4986572265625, 704.9215087890625]",False,12.05,49.72
643,324,1,[     144.11      227.51      180.38],"[1394.0775146484375, 553.0322875976562, 1416.5950927734375, 609.0488891601562]",False,0.00,0.00
643,194,2,[     228.83      229.03      219.14],"[281.033935546875, 451.1763610839844, 301.4556884765625, 502.0101013183594]",False,8.90,43.89
643,203,1,[     144.11      227.51      180.38],"[1414.8988037109375, 418.0866394042969, 1441.28466796875, 465.2602844238281]",False,0.00,0.00
643,11,1,[     144.11      227.51      180.38],"[637.5137329101562, 437.9796142578125, 663.6831665039062, 486.8260192871094]",False,6.94,49.71
643,191,1,[     144.11      227.51      180.38],"[1235.0582275390625, 471.7408447265625, 1253.0391845703125, 527.4889526367188]",False,0.00,0.00
643,189,1,[     144.11      227.51      180.38],"[1090.5068359375, 385.8924255371094, 1115.6964111328125, 430.9859924316406]",False,0.00,0.00
643,7,1,[     144.11      227.51      180.38],"[994.774658203125, 486.37530517578125, 1018.6849365234375, 545.5738525390625]",False,2.91,52.62
644,169,1,[     144.11      227.51      180.38],"[548.685791015625, 358.67083740234375, 577.2257080078125, 393.884765625]",False,3.71,17.33
644,252,1,[     144.11      227.51      180.38],"[528.3836059570312, 530.0758666992188, 551.4410400390625, 588.0999145507812]",False,13.35,26.41
644,15,2,[     228.83      229.03      219.14],"[895.3566284179688, 606.8043823242188, 922.7660522460938, 654.802001953125]",False,5.69,55.04
644,16,2,[     228.83      229.03      219.14],"[433.5072326660156, 528.5511474609375, 463.7102966308594, 583.045166015625]",False,16.91,58.56
644,5,2,[     228.83      229.03      219.14],"[280.8537902832031, 632.306640625, 319.7776794433594, 692.248779296875]",False,3.27,49.96
644,19,2,[     228.83      229.03      219.14],"[626.2317504882812, 475.8803405761719, 649.242919921875, 530.6390991210938]",False,4.11,60.86
644,6,1,[     144.11      227.51      180.38],"[334.211181640625, 633.7322387695312, 375.491943359375, 692.1209716796875]",False,8.03,54.16
644,2,2,[     228.83      229.03      219.14],"[786.143798828125, 530.0194702148438, 829.9483032226562, 578.7767944335938]",False,7.44,62.20
644,17,2,[     228.83      229.03      219.14],"[1041.2413330078125, 647.26123046875, 1064.3233642578125, 706.3400268554688]",False,12.05,49.72
644,172,2,[     228.83      229.03      219.14],"[1000.5071411132812, 542.5543823242188, 1026.7860107421875, 602.9379272460938]",False,4.15,24.49
644,7,1,[     144.11      227.51      180.38],"[991.5214233398438, 490.4490051269531, 1011.4667358398438, 538.5879516601562]",False,2.91,52.62
644,213,2,[     228.83      229.03      219.14],"[442.6000671386719, 359.9556884765625, 472.91436767578125, 403.27459716796875]",False,3.31,34.02
644,342,1,[     144.11      227.51      180.38],"[1529.183837890625, 392.2279357910156, 1550.624755859375, 439.0857238769531]",False,0.00,0.00
644,13,1,[     144.11      227.51      180.38],"[928.2024536132812, 492.1731262207031, 953.8042602539062, 549.0877685546875]",False,14.02,52.04
